Reviewer id,Submission number,Bid
0,6,yes
0,13,yes
0,22,yes
0,24,yes
0,27,yes
0,9,maybe
0,16,maybe
0,17,maybe
0,18,maybe
0,32,maybe
0,36,maybe
0,42,maybe
0,43,maybe
0,47,maybe
0,51,maybe
0,0,no
0,1,no
0,2,no
0,4,no
0,5,no
0,7,no
0,8,no
0,10,no
0,11,no
0,12,no
0,14,no
0,15,no
0,19,no
0,20,no
0,21,no
0,23,no
0,25,no
0,26,no
0,28,no
0,29,no
0,30,no
0,31,no
0,33,no
0,34,no
0,35,no
0,37,no
0,38,no
0,39,no
0,40,no
0,41,no
0,44,no
0,45,no
0,46,no
0,48,no
0,49,no
0,52,no
0,53,no
17,1,yes
17,3,yes
17,9,yes
17,10,yes
17,29,yes
17,33,yes
17,44,yes
17,0,no
17,2,no
17,4,no
17,5,no
17,6,no
17,7,no
17,8,no
17,11,no
17,12,no
17,13,no
17,14,no
17,15,no
17,16,no
17,17,no
17,18,no
17,19,no
17,20,no
17,22,no
17,23,no
17,24,no
17,25,no
17,27,no
17,28,no
17,30,no
17,31,no
17,32,no
17,34,no
17,35,no
17,36,no
17,37,no
17,38,no
17,39,no
17,40,no
17,41,no
17,42,no
17,43,no
17,46,no
17,47,no
17,49,no
17,50,no
17,51,no
17,52,no
24,15,yes
24,20,yes
24,22,yes
24,0,maybe
24,6,maybe
24,16,maybe
24,19,maybe
24,27,maybe
24,46,maybe
24,1,no
24,2,no
24,3,no
24,4,no
24,5,no
24,7,no
24,8,no
24,9,no
24,10,no
24,11,no
24,12,no
24,14,no
24,17,no
24,18,no
24,21,no
24,23,no
24,24,no
24,25,no
24,26,no
24,28,no
24,29,no
24,30,no
24,31,no
24,32,no
24,33,no
24,34,no
24,35,no
24,36,no
24,37,no
24,38,no
24,39,no
24,40,no
24,42,no
24,44,no
24,45,no
24,47,no
24,48,no
24,50,no
24,52,no
24,53,no
23,1,yes
23,6,yes
23,14,yes
23,17,yes
23,25,yes
23,30,yes
23,37,yes
23,3,maybe
23,16,maybe
23,31,maybe
23,0,no
23,2,no
23,4,no
23,5,no
23,7,no
23,8,no
23,9,no
23,10,no
23,11,no
23,12,no
23,13,no
23,15,no
23,19,no
23,20,no
23,21,no
23,22,no
23,23,no
23,24,no
23,26,no
23,27,no
23,28,no
23,29,no
23,32,no
23,33,no
23,34,no
23,35,no
23,36,no
23,38,no
23,39,no
23,41,no
23,42,no
23,43,no
23,44,no
23,45,no
23,46,no
23,47,no
23,48,no
23,49,no
23,50,no
23,51,no
23,52,no
23,53,no
6,23,yes
6,36,yes
6,47,yes
6,50,yes
6,6,maybe
6,12,maybe
6,40,maybe
6,49,maybe
6,0,no
6,1,no
6,2,no
6,3,no
6,4,no
6,5,no
6,7,no
6,8,no
6,9,no
6,10,no
6,11,no
6,13,no
6,14,no
6,15,no
6,16,no
6,17,no
6,18,no
6,19,no
6,20,no
6,21,no
6,22,no
6,24,no
6,25,no
6,26,no
6,27,no
6,28,no
6,29,no
6,30,no
6,31,no
6,32,no
6,33,no
6,34,no
6,35,no
6,37,no
6,38,no
6,39,no
6,41,no
6,42,no
6,43,no
6,44,no
6,45,no
6,46,no
6,48,no
6,51,no
6,52,no
6,53,no
11,6,yes
11,14,yes
11,27,yes
11,41,yes
11,42,yes
11,0,maybe
11,3,maybe
11,9,maybe
11,13,maybe
11,1,no
11,2,no
11,4,no
11,5,no
11,7,no
11,8,no
11,10,no
11,11,no
11,12,no
11,15,no
11,16,no
11,17,no
11,18,no
11,19,no
11,20,no
11,21,no
11,22,no
11,23,no
11,24,no
11,25,no
11,26,no
11,28,no
11,29,no
11,30,no
11,31,no
11,32,no
11,33,no
11,34,no
11,35,no
11,36,no
11,37,no
11,38,no
11,39,no
11,40,no
11,43,no
11,44,no
11,45,no
11,46,no
11,47,no
11,48,no
11,49,no
11,50,no
11,51,no
11,52,no
11,53,no
21,0,yes
21,3,yes
21,9,yes
21,22,yes
21,28,yes
21,34,yes
21,40,yes
21,6,maybe
21,7,maybe
21,13,maybe
21,16,maybe
21,18,maybe
21,27,maybe
21,1,no
21,2,no
21,4,no
21,5,no
21,8,no
21,10,no
21,11,no
21,12,no
21,14,no
21,15,no
21,17,no
21,19,no
21,20,no
21,21,no
21,23,no
21,24,no
21,25,no
21,26,no
21,29,no
21,30,no
21,31,no
21,32,no
21,33,no
21,35,no
21,36,no
21,37,no
21,38,no
21,39,no
21,41,no
21,43,no
21,44,no
21,45,no
21,46,no
21,47,no
21,48,no
21,49,no
21,50,no
21,51,no
21,52,no
21,53,no
22,3,yes
22,16,yes
22,7,maybe
22,8,maybe
22,12,maybe
22,17,maybe
22,0,no
22,1,no
22,2,no
22,4,no
22,5,no
22,6,no
22,9,no
22,10,no
22,11,no
22,13,no
22,14,no
22,15,no
22,18,no
22,19,no
22,20,no
22,21,no
22,22,no
22,23,no
22,24,no
22,25,no
22,26,no
22,27,no
22,28,no
22,29,no
22,30,no
22,31,no
22,32,no
22,33,no
22,34,no
22,35,no
22,36,no
22,37,no
22,38,no
22,39,no
22,40,no
22,41,no
22,42,no
22,43,no
22,44,no
22,45,no
22,46,no
22,47,no
22,48,no
22,49,no
22,50,no
22,51,no
22,52,no
22,53,no
18,5,yes
18,12,yes
18,22,yes
18,50,yes
18,14,maybe
18,17,maybe
18,18,maybe
18,36,maybe
18,0,no
18,1,no
18,2,no
18,3,no
18,4,no
18,6,no
18,7,no
18,8,no
18,9,no
18,10,no
18,11,no
18,13,no
18,15,no
18,16,no
18,19,no
18,20,no
18,21,no
18,23,no
18,24,no
18,25,no
18,26,no
18,27,no
18,28,no
18,29,no
18,30,no
18,31,no
18,32,no
18,33,no
18,34,no
18,35,no
18,37,no
18,38,no
18,39,no
18,40,no
18,41,no
18,42,no
18,43,no
18,44,no
18,45,no
18,46,no
18,47,no
18,48,no
18,49,no
18,51,no
18,52,no
18,53,no
5,6,yes
5,13,yes
5,42,yes
5,17,maybe
5,24,maybe
5,25,maybe
5,27,maybe
5,30,maybe
5,36,maybe
5,40,maybe
5,47,maybe
5,0,no
5,1,no
5,2,no
5,3,no
5,4,no
5,5,no
5,7,no
5,8,no
5,9,no
5,10,no
5,11,no
5,12,no
5,14,no
5,15,no
5,16,no
5,18,no
5,19,no
5,20,no
5,21,no
5,22,no
5,23,no
5,26,no
5,28,no
5,29,no
5,31,no
5,32,no
5,33,no
5,34,no
5,35,no
5,37,no
5,38,no
5,39,no
5,41,no
5,43,no
5,44,no
5,45,no
5,46,no
5,48,no
5,49,no
5,50,no
5,51,no
5,52,no
5,53,no
27,1,yes
27,9,yes
27,14,yes
27,37,yes
27,42,yes
27,50,yes
27,6,maybe
27,24,maybe
27,39,maybe
27,43,maybe
27,0,no
27,2,no
27,3,no
27,4,no
27,5,no
27,7,no
27,8,no
27,10,no
27,11,no
27,12,no
27,13,no
27,15,no
27,16,no
27,17,no
27,18,no
27,19,no
27,20,no
27,21,no
27,22,no
27,23,no
27,25,no
27,26,no
27,27,no
27,28,no
27,29,no
27,30,no
27,31,no
27,32,no
27,33,no
27,34,no
27,35,no
27,36,no
27,38,no
27,40,no
27,41,no
27,44,no
27,45,no
27,46,no
27,47,no
27,48,no
27,49,no
27,51,no
27,52,no
27,53,no
26,0,yes
26,3,yes
26,4,yes
26,11,yes
26,20,yes
26,21,yes
26,43,yes
26,47,yes
26,49,yes
26,51,yes
26,1,maybe
26,29,maybe
26,2,no
26,5,no
26,6,no
26,7,no
26,8,no
26,9,no
26,10,no
26,12,no
26,13,no
26,14,no
26,15,no
26,16,no
26,17,no
26,18,no
26,22,no
26,23,no
26,24,no
26,25,no
26,26,no
26,27,no
26,28,no
26,30,no
26,31,no
26,32,no
26,33,no
26,34,no
26,35,no
26,36,no
26,37,no
26,38,no
26,39,no
26,40,no
26,41,no
26,42,no
26,44,no
26,45,no
26,46,no
26,48,no
26,50,no
26,52,no
26,53,no
20,0,yes
20,2,yes
20,6,yes
20,9,yes
20,17,yes
20,18,yes
20,22,yes
20,24,yes
20,25,yes
20,27,yes
20,30,yes
20,31,yes
20,1,no
20,3,no
20,4,no
20,5,no
20,7,no
20,8,no
20,10,no
20,11,no
20,13,no
20,14,no
20,15,no
20,16,no
20,19,no
20,20,no
20,21,no
20,23,no
20,26,no
20,28,no
20,29,no
20,32,no
20,33,no
20,34,no
20,35,no
20,36,no
20,37,no
20,38,no
20,39,no
20,40,no
20,41,no
20,42,no
20,43,no
20,44,no
20,45,no
20,46,no
20,47,no
20,48,no
20,49,no
20,50,no
20,51,no
20,52,no
20,53,no
14,6,yes
14,14,yes
14,40,yes
14,1,maybe
14,7,maybe
14,9,maybe
14,30,maybe
14,46,maybe
14,0,no
14,2,no
14,3,no
14,4,no
14,5,no
14,8,no
14,10,no
14,11,no
14,12,no
14,15,no
14,16,no
14,17,no
14,18,no
14,19,no
14,20,no
14,21,no
14,22,no
14,23,no
14,25,no
14,26,no
14,27,no
14,28,no
14,29,no
14,31,no
14,32,no
14,33,no
14,34,no
14,35,no
14,36,no
14,37,no
14,38,no
14,39,no
14,41,no
14,42,no
14,43,no
14,44,no
14,45,no
14,47,no
14,48,no
14,49,no
14,50,no
14,51,no
14,52,no
14,53,no
3,0,yes
3,6,yes
3,13,yes
3,37,yes
3,40,yes
3,51,yes
3,1,no
3,2,no
3,3,no
3,4,no
3,5,no
3,7,no
3,8,no
3,9,no
3,10,no
3,11,no
3,12,no
3,14,no
3,15,no
3,16,no
3,17,no
3,18,no
3,19,no
3,20,no
3,21,no
3,22,no
3,23,no
3,24,no
3,25,no
3,26,no
3,27,no
3,28,no
3,29,no
3,30,no
3,31,no
3,32,no
3,33,no
3,34,no
3,35,no
3,36,no
3,38,no
3,39,no
3,41,no
3,42,no
3,43,no
3,44,no
3,45,no
3,46,no
3,47,no
3,48,no
3,49,no
3,50,no
3,52,no
3,53,no
1,6,yes
1,12,yes
1,17,yes
1,24,yes
1,27,yes
1,32,yes
1,42,yes
1,47,yes
1,7,maybe
1,14,maybe
1,22,maybe
1,25,maybe
1,30,maybe
1,31,maybe
1,36,maybe
1,43,maybe
1,49,maybe
1,0,no
1,1,no
1,2,no
1,3,no
1,4,no
1,5,no
1,8,no
1,9,no
1,10,no
1,11,no
1,13,no
1,15,no
1,16,no
1,19,no
1,20,no
1,21,no
1,23,no
1,26,no
1,28,no
1,29,no
1,33,no
1,34,no
1,35,no
1,37,no
1,38,no
1,39,no
1,41,no
1,44,no
1,45,no
1,46,no
1,48,no
1,50,no
1,51,no
1,52,no
1,53,no
29,6,yes
29,12,yes
29,16,yes
29,17,yes
29,24,yes
29,25,yes
29,30,yes
29,32,yes
29,36,yes
29,40,yes
29,42,yes
29,0,no
29,1,no
29,2,no
29,3,no
29,4,no
29,5,no
29,7,no
29,8,no
29,9,no
29,10,no
29,11,no
29,13,no
29,14,no
29,15,no
29,18,no
29,19,no
29,20,no
29,21,no
29,23,no
29,26,no
29,29,no
29,33,no
29,35,no
29,37,no
29,38,no
29,39,no
29,41,no
29,43,no
29,44,no
29,45,no
29,46,no
29,47,no
29,48,no
29,49,no
29,50,no
29,51,no
29,52,no
29,53,no
30,3,yes
30,6,yes
30,13,yes
30,15,yes
30,25,yes
30,49,yes
30,5,maybe
30,11,maybe
30,16,maybe
30,21,maybe
30,29,maybe
30,32,maybe
30,35,maybe
30,45,maybe
30,46,maybe
30,0,no
30,1,no
30,2,no
30,4,no
30,7,no
30,8,no
30,9,no
30,10,no
30,12,no
30,14,no
30,17,no
30,18,no
30,19,no
30,20,no
30,22,no
30,23,no
30,24,no
30,26,no
30,27,no
30,28,no
30,30,no
30,31,no
30,33,no
30,34,no
30,37,no
30,38,no
30,39,no
30,40,no
30,41,no
30,42,no
30,43,no
30,44,no
30,47,no
30,48,no
30,50,no
30,51,no
30,52,no
30,53,no
8,3,yes
8,4,yes
8,7,yes
8,16,yes
8,19,yes
8,38,yes
8,0,no
8,2,no
8,5,no
8,6,no
8,8,no
8,9,no
8,10,no
8,11,no
8,12,no
8,13,no
8,14,no
8,15,no
8,17,no
8,18,no
8,20,no
8,21,no
8,22,no
8,23,no
8,24,no
8,25,no
8,26,no
8,27,no
8,28,no
8,29,no
8,30,no
8,31,no
8,32,no
8,33,no
8,34,no
8,35,no
8,36,no
8,37,no
8,39,no
8,40,no
8,41,no
8,42,no
8,43,no
8,44,no
8,45,no
8,46,no
8,47,no
8,48,no
8,49,no
8,50,no
8,51,no
8,52,no
8,53,no
2,3,yes
2,5,yes
2,7,yes
2,24,yes
2,27,yes
2,40,yes
2,42,yes
2,1,maybe
2,12,maybe
2,14,maybe
2,17,maybe
2,43,maybe
2,0,no
2,2,no
2,4,no
2,6,no
2,8,no
2,9,no
2,10,no
2,11,no
2,13,no
2,15,no
2,16,no
2,18,no
2,19,no
2,20,no
2,21,no
2,22,no
2,23,no
2,25,no
2,26,no
2,28,no
2,29,no
2,30,no
2,31,no
2,32,no
2,33,no
2,34,no
2,35,no
2,36,no
2,37,no
2,38,no
2,39,no
2,41,no
2,44,no
2,45,no
2,46,no
2,47,no
2,48,no
2,49,no
2,50,no
2,51,no
2,52,no
2,53,no
9,1,yes
9,6,yes
9,13,yes
9,52,yes
9,5,maybe
9,17,maybe
9,21,maybe
9,25,maybe
9,27,maybe
9,30,maybe
9,40,maybe
9,0,no
9,2,no
9,3,no
9,4,no
9,7,no
9,8,no
9,9,no
9,10,no
9,11,no
9,12,no
9,14,no
9,15,no
9,16,no
9,18,no
9,19,no
9,20,no
9,22,no
9,23,no
9,24,no
9,26,no
9,28,no
9,29,no
9,31,no
9,32,no
9,33,no
9,34,no
9,35,no
9,36,no
9,37,no
9,38,no
9,39,no
9,41,no
9,42,no
9,43,no
9,44,no
9,45,no
9,46,no
9,47,no
9,48,no
9,49,no
9,50,no
9,51,no
9,53,no
16,11,yes
16,46,yes
16,0,maybe
16,1,maybe
16,3,maybe
16,5,maybe
16,7,maybe
16,19,maybe
16,27,maybe
16,37,maybe
16,2,no
16,4,no
16,6,no
16,8,no
16,9,no
16,10,no
16,12,no
16,13,no
16,14,no
16,15,no
16,16,no
16,17,no
16,18,no
16,20,no
16,21,no
16,22,no
16,23,no
16,24,no
16,25,no
16,26,no
16,28,no
16,29,no
16,30,no
16,31,no
16,32,no
16,33,no
16,34,no
16,35,no
16,36,no
16,38,no
16,39,no
16,40,no
16,41,no
16,42,no
16,44,no
16,45,no
16,47,no
16,48,no
16,50,no
16,52,no
16,53,no
13,0,yes
13,1,yes
13,2,yes
13,9,yes
13,12,yes
13,18,yes
13,24,yes
13,25,yes
13,27,yes
13,39,yes
13,4,maybe
13,17,maybe
13,40,maybe
13,3,no
13,5,no
13,6,no
13,7,no
13,8,no
13,10,no
13,11,no
13,13,no
13,14,no
13,15,no
13,16,no
13,19,no
13,20,no
13,21,no
13,22,no
13,23,no
13,26,no
13,28,no
13,29,no
13,30,no
13,31,no
13,32,no
13,33,no
13,34,no
13,35,no
13,36,no
13,37,no
13,38,no
13,41,no
13,42,no
13,43,no
13,44,no
13,45,no
13,46,no
13,47,no
13,48,no
13,49,no
13,50,no
13,51,no
13,52,no
13,53,no
12,1,maybe
12,3,maybe
12,6,maybe
12,9,maybe
12,12,maybe
12,16,maybe
12,17,maybe
12,21,maybe
12,46,maybe
12,0,no
12,2,no
12,4,no
12,5,no
12,8,no
12,10,no
12,11,no
12,13,no
12,14,no
12,15,no
12,18,no
12,19,no
12,20,no
12,22,no
12,23,no
12,24,no
12,25,no
12,26,no
12,27,no
12,28,no
12,30,no
12,31,no
12,32,no
12,33,no
12,34,no
12,35,no
12,36,no
12,37,no
12,38,no
12,39,no
12,40,no
12,41,no
12,42,no
12,43,no
12,44,no
12,45,no
12,47,no
12,48,no
12,49,no
12,50,no
12,51,no
12,52,no
12,53,no
4,12,yes
4,13,yes
4,17,yes
4,24,yes
4,27,yes
4,42,yes
4,6,maybe
4,36,maybe
4,40,maybe
4,45,maybe
4,46,maybe
4,0,no
4,1,no
4,2,no
4,3,no
4,4,no
4,5,no
4,7,no
4,8,no
4,10,no
4,11,no
4,14,no
4,15,no
4,16,no
4,19,no
4,20,no
4,21,no
4,22,no
4,23,no
4,26,no
4,28,no
4,29,no
4,30,no
4,31,no
4,32,no
4,33,no
4,34,no
4,35,no
4,37,no
4,38,no
4,39,no
4,41,no
4,43,no
4,44,no
4,47,no
4,48,no
4,49,no
4,50,no
4,51,no
4,52,no
4,53,no
10,0,maybe
10,6,maybe
10,7,maybe
10,9,maybe
10,12,maybe
10,13,maybe
10,14,maybe
10,16,maybe
10,22,maybe
10,27,maybe
10,40,maybe
10,50,maybe
10,1,no
10,2,no
10,3,no
10,4,no
10,5,no
10,8,no
10,10,no
10,11,no
10,15,no
10,17,no
10,18,no
10,19,no
10,20,no
10,21,no
10,23,no
10,24,no
10,25,no
10,26,no
10,28,no
10,29,no
10,30,no
10,31,no
10,32,no
10,33,no
10,34,no
10,35,no
10,36,no
10,37,no
10,38,no
10,39,no
10,41,no
10,42,no
10,43,no
10,44,no
10,45,no
10,46,no
10,47,no
10,48,no
10,49,no
10,51,no
10,52,no
10,53,no
15,13,yes
15,27,yes
15,0,maybe
15,22,maybe
15,24,maybe
15,25,maybe
15,40,maybe
15,49,maybe
15,1,no
15,2,no
15,3,no
15,4,no
15,5,no
15,6,no
15,7,no
15,8,no
15,9,no
15,10,no
15,11,no
15,12,no
15,14,no
15,15,no
15,16,no
15,17,no
15,18,no
15,19,no
15,20,no
15,21,no
15,23,no
15,26,no
15,28,no
15,29,no
15,30,no
15,31,no
15,32,no
15,33,no
15,34,no
15,35,no
15,36,no
15,37,no
15,38,no
15,39,no
15,41,no
15,42,no
15,43,no
15,44,no
15,45,no
15,46,no
15,47,no
15,48,no
15,50,no
15,51,no
15,52,no
15,53,no
19,2,yes
19,51,yes
19,0,maybe
19,13,maybe
19,16,maybe
19,1,no
19,3,no
19,4,no
19,5,no
19,6,no
19,7,no
19,8,no
19,9,no
19,10,no
19,11,no
19,12,no
19,14,no
19,15,no
19,17,no
19,18,no
19,19,no
19,20,no
19,21,no
19,22,no
19,23,no
19,24,no
19,25,no
19,26,no
19,27,no
19,28,no
19,29,no
19,30,no
19,31,no
19,32,no
19,33,no
19,34,no
19,35,no
19,36,no
19,37,no
19,38,no
19,39,no
19,40,no
19,41,no
19,42,no
19,43,no
19,44,no
19,45,no
19,46,no
19,47,no
19,48,no
19,49,no
19,50,no
19,52,no
19,53,no
28,13,yes
28,18,yes
28,24,yes
28,25,yes
28,40,yes
28,1,maybe
28,6,maybe
28,9,maybe
28,12,maybe
28,17,maybe
28,30,maybe
28,42,maybe
28,0,no
28,2,no
28,3,no
28,4,no
28,5,no
28,7,no
28,8,no
28,10,no
28,11,no
28,14,no
28,15,no
28,16,no
28,19,no
28,20,no
28,21,no
28,23,no
28,26,no
28,29,no
28,32,no
28,33,no
28,35,no
28,36,no
28,37,no
28,38,no
28,39,no
28,41,no
28,43,no
28,44,no
28,45,no
28,46,no
28,47,no
28,48,no
28,49,no
28,50,no
28,51,no
28,52,no
28,53,no
7,12,yes
7,17,yes
7,25,yes
7,31,yes
7,42,yes
7,47,yes
7,52,yes
7,0,maybe
7,2,maybe
7,13,maybe
7,27,maybe
7,30,maybe
7,1,no
7,3,no
7,4,no
7,5,no
7,6,no
7,7,no
7,8,no
7,9,no
7,10,no
7,11,no
7,14,no
7,15,no
7,16,no
7,19,no
7,20,no
7,21,no
7,22,no
7,23,no
7,26,no
7,28,no
7,29,no
7,32,no
7,33,no
7,34,no
7,35,no
7,36,no
7,37,no
7,38,no
7,39,no
7,40,no
7,41,no
7,43,no
7,44,no
7,45,no
7,46,no
7,48,no
7,49,no
7,50,no
7,51,no
7,53,no
25,6,yes
25,17,yes
25,27,yes
25,2,maybe
25,7,maybe
25,9,maybe
25,16,maybe
25,30,maybe
25,31,maybe
25,32,maybe
25,36,maybe
25,40,maybe
25,42,maybe
25,43,maybe
25,47,maybe
25,0,no
25,1,no
25,3,no
25,4,no
25,5,no
25,8,no
25,10,no
25,11,no
25,13,no
25,14,no
25,15,no
25,19,no
25,20,no
25,21,no
25,22,no
25,23,no
25,24,no
25,25,no
25,26,no
25,28,no
25,29,no
25,33,no
25,34,no
25,35,no
25,37,no
25,38,no
25,39,no
25,41,no
25,44,no
25,45,no
25,46,no
25,48,no
25,49,no
25,50,no
25,51,no
25,52,no
25,53,no
